"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Falls",35.1,65516,13542,28,13.13,48.55,22.9,16.19,399,"TX",TRUE
"Fannin",38.8,97427,15852,18.7,15.09,51.83,27.5,20.82,317,"TX",TRUE
"Fayette",39.3,147371,18521,14.8,11.22,51.26,21.4,16.95,108,"TX",FALSE
"Fisher",39.3,104013,15734,18.5,13.63,51.59,5.1,13.7,117,"TX",TRUE
"Floyd",32.5,120644,17173,27.4,9.68,51.46,8.6,10.47,205,"TX",FALSE
"Foard",40.9,126871,18972,17.9,15.24,53.77,2.4,18.24,82,"TX",TRUE
"Fort Bend",30.5,32475,20827,10,5.92,49.83,291.9,1.95,331,"TX",FALSE
"Franklin",37.8,83366,15736,16.2,11.35,51.46,28,15.5,151,"TX",TRUE
"Freestone",36.6,74974,15355,18.6,10.66,52.07,17.7,17.07,297,"TX",TRUE
"Frio",28.5,99912,10588,35,6.43,47.5,13.4,7.89,355,"TX",TRUE
"Gaines",27.8,76601,13458,23.1,7.68,49.75,9.5,2.18,288,"TX",FALSE
"Galveston",32.6,65278,18845,15.9,11.98,50.84,569.9,3.82,779,"TX",TRUE
"Garza",32.9,85254,14202,22.6,9.92,51.96,5.6,11.8,310,"TX",FALSE
"Gillespie",42.1,134594,17428,12.8,10,51.92,16.9,18.6,204,"TX",FALSE
"Goliad",35.9,38685,14255,19.5,10.18,51.64,7,10,110,"TX",FALSE
"Gonzales",34,78516,15722,26.7,10.08,51.04,16.1,13.2,322,"TX",FALSE
"Gray",36.1,110324,19526,14.2,14.64,52.04,25.3,6.64,634,"TX",FALSE
"Grayson",35,107105,17414,15.9,13.44,52.32,102.2,12.32,617,"TX",TRUE
"Gregg",32.8,97559,18868,17.5,12.45,51.95,393.7,11.42,789,"TX",FALSE
"Grimes",32.5,73508,13053,23,7.1,45.75,24.4,7.37,229,"TX",TRUE
"Guadalupe",32.4,49907,15648,16.7,9.27,50.56,93.8,5.64,406,"TX",FALSE
"Hale",29.6,90336,14386,23.4,9.74,50.93,35.1,6.74,535,"TX",FALSE
"Hall",42.9,130723,14564,27.7,11.54,53.2,4.3,14.62,87,"TX",TRUE
"Hamilton",43.5,144328,17670,18.4,14.55,52.28,9.1,33.95,213,"TX",FALSE
"Hansford",32.9,210555,28881,11.8,12.71,50.06,6.1,13.21,245,"TX",FALSE
"Hardeman",38.9,138182,16422,19.1,15.36,52.58,7.2,11.4,328,"TX",TRUE
"Hardin",33.1,60096,15724,14.2,11.99,50.95,48.5,4.84,278,"TX",TRUE
"Harris",30.3,91361,22285,19.4,9.87,50.21,1713.1,2.33,746,"TX",FALSE
"Harrison",32.9,57407,15152,20.5,11.34,51.89,63.6,8.65,515,"TX",TRUE
"Haskell",40.4,142622,16106,21.6,12.4,51.54,7.4,18.96,185,"TX",TRUE
"Hays",26.6,40742,15089,16,5.38,49.78,100.9,4.3,456,"TX",TRUE
"Hemphill",33.7,224934,21424,8.2,15.17,51.14,3.8,12.57,154,"TX",FALSE
"Henderson",38.9,83132,14530,18.7,10.3,51.45,68.5,8.46,407,"TX",TRUE
"Hidalgo",26.1,63439,9827,41.1,4.37,51.57,268.5,2.57,742,"TX",TRUE
"Hill",37.9,90403,14510,21.9,11.2,52.06,28.6,22.04,416,"TX",TRUE
"Hockley",29.1,89970,14475,18.9,8.41,50.56,27.1,3.21,313,"TX",FALSE
"Hood",37,90305,19413,11.9,9.8,50.32,73.5,8.16,317,"TX",FALSE
"Hopkins",34.4,104126,16596,17.3,9.55,50.96,37.1,11.03,423,"TX",TRUE
"Houston",36,98508,15626,25.2,14.04,49.2,17.4,12.9,293,"TX",TRUE
"Howard",34,111914,15700,20.7,13.57,49.54,35.6,4.77,455,"TX",FALSE
"Hunt",33.7,92772,16441,17.8,11.34,51.19,77.3,6.55,646,"TX",FALSE
"Hutchinson",34.1,77083,18576,13,15.05,50.62,28.5,7.59,305,"TX",FALSE
"Jack",37.1,151563,15138,17.5,13.06,51.6,7.4,10.74,203,"TX",TRUE
"Jackson",35.7,84108,16767,18.9,11.67,51.64,15.7,8.62,215,"TX",FALSE
"Jasper",35,86811,15476,20,10.92,52.12,33.5,10.7,233,"TX",TRUE
"Jefferson",33.4,84512,18927,19.6,13.01,52.03,269.1,6.4,955,"TX",TRUE
"Jim Wells",30.6,83268,12862,29.5,8.71,50.71,44.2,10.73,421,"TX",TRUE
"Johnson",32.1,66776,15701,14.1,8.7,50.41,137.4,9.12,363,"TX",FALSE
"Jones",36.5,68425,14560,22.7,12.11,52.04,17,16.33,314,"TX",TRUE
"Karnes",33.6,120281,13263,28.6,11.53,52.06,16.3,18.28,65,"TX",FALSE
"Kaufman",32.9,80592,15953,16.2,8.65,51.08,69.1,10.48,479,"TX",FALSE
"Kendall",36.8,83797,21665,9.9,10.23,51.35,24,15.28,342,"TX",FALSE
"Kent",40.4,76310,14408,12.7,14.3,51.49,1.1,29,30,"TX",TRUE
"Kerr",40.5,111337,19261,16.3,12.34,52.53,34,7.63,382,"TX",FALSE
"Kimble",41,92761,15400,17.9,10.73,50.83,3.3,13.66,273,"TX",FALSE
"Kleberg",27.7,62482,13037,26,10.79,50.34,34.8,3.6,586,"TX",TRUE
"Knox",37.7,111954,15689,22.8,10.71,51.42,5.6,20.83,56,"TX",TRUE
"Lamar",35.1,86887,16419,19.9,11.77,52.58,48.3,15.08,749,"TX",TRUE
"Lamb",34.1,93610,15923,24.5,11.64,51.61,14.6,8.38,241,"TX",FALSE
"Lampasas",35.4,84392,14560,17.7,12.45,51.5,19.2,6.42,318,"TX",FALSE
"Lavaca",39.3,96460,16587,15,12.77,52.08,19.2,16.99,158,"TX",FALSE
"Lee",33.6,125077,15686,13.5,9.7,49.63,20.7,10.54,248,"TX",FALSE
"Leon",37.6,78921,15712,18.6,7.92,51.41,12.1,8.46,183,"TX",FALSE
"Liberty",32.5,73820,15362,18.9,10.41,50.07,47.2,5.23,359,"TX",TRUE
"Limestone",36.2,72886,15036,22.3,9.44,52.69,22.9,11.63,441,"TX",TRUE
"Live Oak",36.4,98188,14407,19.4,10.9,51.11,9.5,6.94,142,"TX",FALSE
"Llano",55.4,148750,17796,13.3,15.45,52.56,12.6,15.51,215,"TX",FALSE
"Lubbock",28.8,106010,17029,21,9.77,50.88,249.6,4.08,691,"TX",FALSE
"Lynn",32.5,137461,17146,27.1,10.75,50.79,7.5,5.67,143,"TX",FALSE
"McCulloch",38.1,130140,15567,26.1,11.63,52.43,7.9,21.55,364,"TX",TRUE
"McLennan",31.1,80295,16295,21.3,11.87,51.43,184.2,9.44,734,"TX",FALSE
"Madison",29.9,160448,14738,28.1,9.07,41.3,23.6,11.89,347,"TX",TRUE
"Marion",39.8,44273,13475,27.1,13.11,50.62,26.2,5.7,489,"TX",TRUE
"Martin",30.7,99524,13688,21.7,9.24,50.32,5.4,10.41,151,"TX",FALSE
"Mason",42.4,140321,16486,21.6,11.85,52.12,3.6,16.47,118,"TX",FALSE
"Matagorda",31.4,73973,15360,20.9,11.08,50.42,34,5.86,720,"TX",FALSE
"Maverick",25.6,40852,7666,44.8,3.91,52.39,31.8,1.18,687,"TX",TRUE
"Medina",33.1,73321,13759,20.7,9.39,50.04,21.5,8.39,394,"TX",FALSE
"Menard",41.7,113109,15103,27,10.96,50.51,2.5,13.91,161,"TX",TRUE
"Midland",31,125207,23009,15.5,10.04,51.39,123.3,2.85,584,"TX",FALSE
"Milam",35.8,104410,15344,21.7,11.02,51.52,22.6,9.48,343,"TX",TRUE
"Mills",42.8,200329,16374,19.6,12.47,51.35,6,27.33,13,"TX",TRUE
"Mitchell",37.3,125908,15206,23.1,11.52,52.02,8.5,20.39,317,"TX",TRUE
"Montague",39.6,125177,15880,17.5,12.51,52.14,18.6,22.14,290,"TX",TRUE
"Montgomery",32.1,47675,18743,12.8,8.82,50.5,194.4,2.63,451,"TX",FALSE
"Moore",29.3,54457,16964,12.5,10.89,49.76,20,1.89,282,"TX",FALSE
"Morris",35.7,88305,14719,20.6,14.53,51.8,50.7,14.81,284,"TX",TRUE
"Nacogdoches",27.6,96474,14783,21.8,9.21,51.54,58,10.62,449,"TX",FALSE
"Navarro",34.2,113932,15810,21.1,10.05,51.85,37.2,12.91,580,"TX",TRUE
"Newton",33.5,27680,11955,23.6,12.39,51.28,14.5,4.59,133,"TX",TRUE
"Nolan",34.4,85460,14886,21.7,12.33,51.41,17.8,12.53,540,"TX",TRUE
"Nueces",30.5,67610,17153,22.7,11.25,51.02,359,4.93,973,"TX",TRUE
"Ochiltree",31.5,140905,19312,13,14.22,49.97,9.6,3.64,282,"TX",FALSE
"Orange",32.9,45276,16027,15.6,13.57,51.12,232.3,5.51,540,"TX",TRUE
"Palo Pinto",35.6,109872,15193,20,14.23,51.77,25.9,7.77,460,"TX",TRUE
"Panola",34.6,88655,14225,18.2,10.91,52.08,27.7,8.29,257,"TX",TRUE
"Parker",33.6,60811,16859,12.5,9.41,49.99,75,4.28,310,"TX",FALSE
"Parmer",30.4,144563,21326,19.6,8.99,49.39,11.3,10.3,240,"TX",FALSE
"Pecos",29.6,81518,11471,27,9.03,50.72,3,3.94,384,"TX",FALSE
"Polk",39.8,89026,14895,20,8.73,51.18,31.6,5.57,439,"TX",TRUE
"Potter",31.3,146789,16740,23.7,13.07,52.11,109.5,9.52,843,"TX",FALSE
"Rains",38.2,78517,13561,14,9.8,50.84,30.2,8.14,296,"TX",TRUE
"Randall",32.3,22999,19109,8.6,10.95,51.81,100.1,2.54,710,"TX",FALSE
"Reagan",26.9,71498,11073,14,10.3,49.28,3.9,9.13,146,"TX",FALSE
"Red River",39,47559,14051,23.5,14.21,52.99,13.3,16.29,451,"TX",TRUE
"Reeves",29.1,67995,11780,30.1,8.05,48.18,5.9,3.55,474,"TX",TRUE
"Refugio",35.1,89215,18812,21.3,12.22,51.96,10.3,7.47,249,"TX",TRUE
"Robertson",34.2,91170,14379,25.9,10.12,52.11,17.9,10,301,"TX",TRUE
"Rockwall",33.1,50159,22814,7.9,6.91,50.32,225.2,6.17,386,"TX",FALSE
"Runnels",37,126055,14895,18.9,12.75,51.19,10.4,13.73,218,"TX",FALSE
"Rusk",35,97221,15679,19.5,11.92,52.1,47.5,11.57,525,"TX",FALSE
"Sabine",46.8,115738,14447,18,10.89,51.78,19.6,5.31,236,"TX",TRUE
"San Patricio",30.6,42543,13109,23.8,10.52,50.26,87.7,4.38,451,"TX",TRUE
"San Saba",39.1,72398,15165,26.2,12.61,47.66,5,20.88,228,"TX",FALSE
"Schleicher",33.4,95157,13435,19.2,9.4,51.08,2.3,12.33,250,"TX",FALSE
"Scurry",32.6,95048,14567,17.9,11.13,48.86,20.8,7.07,320,"TX",FALSE
"Shackelford",37.3,172952,18336,15.8,14.36,51.33,3.6,16.97,118,"TX",FALSE
"Shelby",36.5,84396,15497,23.3,10.66,52.65,27.6,11.6,390,"TX",TRUE
"Sherman",34.4,184475,37070,10.3,12.25,49.96,3,13.21,82,"TX",FALSE
"Smith",33.2,110166,18888,17.6,10.86,51.87,166.5,8.01,825,"TX",FALSE
"Somervell",31.7,69962,16877,14.5,10.18,48.9,29.4,7.27,371,"TX",FALSE
"Starr",23.9,34066,6118,49.9,2.78,50.57,36.7,1.96,267,"TX",TRUE
"Stephens",37.1,137549,15354,19.7,15.2,52.2,9.6,13.72,274,"TX",FALSE
"Sterling",30.3,169580,13253,13.7,8.6,50.53,1.6,16.67,113,"TX",FALSE
"Stonewall",38,109265,18088,15.4,13.75,51.4,2.2,23,130,"TX",TRUE
"Sutton",32.4,133579,15561,17.3,10.19,51.5,2.9,8.57,400,"TX",FALSE
"Swisher",34.2,123853,21608,24.8,10.61,48.89,9.2,6.27,317,"TX",TRUE
"Tarrant",30.5,73739,20732,13.7,9.81,50.75,1410.4,4.99,944,"TX",FALSE
"Taylor",30.2,85964,16931,17.6,10.94,51.87,132,6.77,475,"TX",FALSE
"Terry",31.3,105514,15271,24.1,10.49,51.29,14.6,9.92,578,"TX",FALSE
"Titus",32.7,139231,16700,20.1,10.54,51.28,59.7,16.29,510,"TX",TRUE
"Tom Green",31.2,81021,16707,17.2,10.67,51.4,65.3,7.07,640,"TX",FALSE
"Travis",29.5,71200,20253,14.8,8.09,50.49,618.5,4.3,989,"TX",TRUE
"Trinity",41.2,56557,14071,21.8,10.91,51.58,16.6,10.26,293,"TX",TRUE
"Tyler",39.8,50730,13705,19.7,10.88,48.83,19.4,10.39,262,"TX",TRUE
"Upshur",34.2,81003,14369,19.1,11.77,51.58,55.1,6.23,290,"TX",TRUE
"Upton",29.8,96964,15353,18.4,11.12,50.33,3.4,6.9,202,"TX",FALSE
"Uvalde",29.9,93661,12621,32.7,8.28,51.69,15.5,8.35,187,"TX",FALSE
"Val Verde",27.8,43518,11212,33.2,6.68,50.35,12.8,3.12,592,"TX",TRUE
"Van Zandt",37.9,64294,14660,17.5,11.31,51.18,45.9,11.59,234,"TX",FALSE
"Victoria",31.6,125946,18422,18.1,10.6,51.29,87.2,6.69,765,"TX",FALSE
"Walker",30.3,50784,11687,21.2,11.22,40.2,66.8,4.35,429,"TX",FALSE
"Waller",28.2,39103,15343,22.8,8.15,50.68,47.7,8.49,584,"TX",TRUE
"Ward",30.5,80102,14421,19.9,11.57,50.07,15,3.68,327,"TX",FALSE
"Washington",34.2,125838,18656,16.2,9.04,51.71,43.7,12.07,336,"TX",FALSE
"Webb",25.5,152089,10459,36.1,4.58,51.9,44.2,2,702,"TX",TRUE
"Wharton",32.6,94299,15625,20.5,10.03,51.08,36.7,7.55,578,"TX",FALSE
"Wheeler",38.6,145021,19117,17.6,13.43,52.65,6.1,19.82,171,"TX",FALSE
"Wichita",31.7,105347,17824,16.9,13.06,51.5,191.7,10.54,801,"TX",FALSE
"Wilbarger",35.2,153290,16950,17.9,12.72,50.83,15.1,14.76,616,"TX",FALSE
"Willacy",27.5,45271,9188,41,6.39,51.51,30.7,3.93,440,"TX",TRUE
"Williamson",30.1,50480,17284,9.6,6.36,50.68,136.3,4.91,385,"TX",FALSE
"Wilson",32,60047,14234,17.1,7.45,50.18,29.5,8.03,277,"TX",FALSE
"Winkler",31.1,87820,13618,18.8,13.78,50.68,10.1,7.29,222,"TX",FALSE
"Wise",33.5,57749,15658,14.3,9.85,49.63,39.6,6.4,287,"TX",FALSE
"Wood",39.6,100169,15174,17.8,10.39,51.94,46.3,18.11,254,"TX",FALSE
"Yoakum",29,88473,16283,16.2,8.78,49.43,11,5.11,186,"TX",FALSE
"Young",36.4,137501,18479,16.7,14.19,52.16,19.2,13.79,363,"TX",FALSE
"Beaver",31.9,73235,13398,12.8,9.55,50.95,1.9,4.49,249,"UT",FALSE
"Box Elder",26.7,50775,15455,9,9.85,50.08,6.6,3.89,323,"UT",FALSE
"Cache",23.7,52568,13707,11.4,6.58,49.55,62.9,3.21,355,"UT",FALSE
"Carbon",30.8,81973,15205,16.1,13.91,51.21,13.7,5.32,293,"UT",TRUE
"Davis",24.7,31882,15074,8,7.9,49.7,655.5,1.8,333,"UT",FALSE
"Duchesne",25,64212,13030,20.5,9.15,49.4,4,3.54,363,"UT",FALSE
"Iron",24.5,71358,12230,16.4,8.12,50.28,6.7,2.68,401,"UT",FALSE
"Juab",28.9,64132,12799,11.2,8.92,50.29,1.7,11.36,331,"UT",FALSE
"Kane",30.8,87933,13836,15.6,9.77,49.55,1.3,2.5,340,"UT",FALSE
"Millard",26.2,57089,12256,14,7.32,49.66,1.8,2.93,149,"UT",FALSE
"Salt Lake",27.8,74684,17443,9.8,8.97,50.51,1034.7,3.14,768,"UT",FALSE
"San Juan",22.6,31923,9718,30.5,6.61,50.37,1.6,6.3,74,"UT",FALSE
"Sanpete",24.2,53115,11218,18,6.93,49.19,11.1,2.09,257,"UT",FALSE
"Sevier",29,85292,12826,15.4,9.23,50.46,8.3,6.16,408,"UT",FALSE
"Tooele",28.3,30888,14674,10.8,13.16,49.41,4,2.76,380,"UT",FALSE
"Uintah",26.1,48340,11667,16.2,9.39,50.45,5.2,2.09,377,"UT",FALSE
"Utah",22.5,39486,13045,13,6.14,50.57,137.9,2.13,421,"UT",FALSE
"Wasatch",27.2,59120,13975,8.9,9.21,49.72,9.1,4.77,312,"UT",FALSE
"Washington",28.4,53334,12998,13.5,4.74,50.77,22.9,5.53,392,"UT",FALSE
"Weber",28.8,40610,16490,12.9,10.81,50.88,286.1,4.72,618,"UT",FALSE
"Addison",31.6,74898,16877,12.2,9.48,49.85,43.9,1.92,144,"VT",TRUE
"Bennington",34.9,111465,19934,12.7,12.77,51.67,52.9,13.46,141,"VT",TRUE
"Caledonia",33.5,157442,16193,15.5,11.16,50.8,43.5,5.34,151,"VT",TRUE
"Chittenden",30.3,111451,21509,9.8,10.44,51.61,248.6,3.64,296,"VT",TRUE
"Franklin",31.7,93479,16169,13.9,9.23,50.51,65,6.09,130,"VT",TRUE
"Orange",33.1,89052,15532,12.6,10.24,49.26,38.9,4.25,47,"VT",TRUE
"Orleans",34.2,122862,15433,18.5,9.88,50.68,35.2,9.8,208,"VT",TRUE
"Rutland",34.3,118069,17943,12.7,12.07,51.44,67.2,7.51,188,"VT",TRUE
"Washington",34.2,137579,18683,11.2,11.79,50.17,80.5,8.94,124,"VT",TRUE
"Windham",34.5,148681,20224,12.1,11.79,51.19,52.7,8.92,128,"VT",TRUE
"Windsor",36,112360,19854,11.3,13.29,51,56,5.96,176,"VT",TRUE
"Adams",30.7,69501,18054,18.2,10.86,49.24,7.4,7.06,576,"WA",FALSE
"Asotin",34.9,61783,16722,16.4,12.07,52.27,29.2,10.43,508,"WA",TRUE
"Benton",32.1,43298,20199,10,13.28,50.63,70.6,2.5,490,"WA",FALSE
"Chelan",35.1,101772,19537,15.9,12.24,50.42,18.5,7.6,704,"WA",FALSE
"Clallam",38.4,63542,18452,13.2,13.25,50.11,34.2,8.47,410,"WA",TRUE
"Clark",32.9,42715,19377,10.8,10.99,50.6,414.9,3.97,431,"WA",TRUE
"Columbia",39,106860,19053,15.5,14.95,50.2,4.6,16.25,735,"WA",FALSE
"Cowlitz",34.3,42911,18106,13.9,13.79,50.43,74.7,6.27,422,"WA",TRUE
"Douglas",33.5,57420,16721,11.6,11.54,49.63,15.7,3.43,378,"WA",FALSE
"Ferry",32.8,22170,13918,17.4,12.45,47.61,3,1.94,319,"WA",TRUE
"Franklin",28.7,49498,15733,21.4,11.5,48.46,32.6,2.35,669,"WA",FALSE
"Garfield",41.1,113961,19406,9.7,14.22,51.11,3.2,16.52,370,"WA",FALSE
"Grant",31.9,58906,16023,17.7,10.73,49.13,22,4.06,579,"WA",FALSE
"Grays Harbor",35.4,90308,17112,18.1,14.8,50.13,34.2,8.38,600,"WA",TRUE
"Island",32.2,53523,17346,7.6,10.07,49.41,312.1,2.73,189,"WA",TRUE
"Jefferson",41.1,70157,19333,12.3,13.12,49.88,12.4,3.51,398,"WA",TRUE
"King",33.7,124062,27740,9.9,12.33,50.41,733.5,4.52,812,"WA",TRUE
"Kitsap",31.8,42878,18603,9.5,11.99,48.54,532.6,4.55,432,"WA",TRUE
"Kittitas",30.2,66964,16190,14.5,11.3,50.45,12.2,6.64,633,"WA",TRUE
"Klickitat",34.5,62865,16317,17.8,12.67,49.43,9.2,4.65,285,"WA",TRUE
"Lewis",34.9,67611,16893,15.6,13.29,50.8,25.6,8.12,459,"WA",FALSE
"Lincoln",39.3,177922,20562,10.7,14.31,50.06,3.9,10.78,176,"WA",FALSE
"Mason",36.9,40955,15392,13.4,12.53,47.97,44.2,3.74,454,"WA",TRUE
"Okanogan",35,64604,16730,21,12.31,49.39,6.5,7.81,500,"WA",TRUE
"Pacific",40.3,73478,16265,16.9,13.81,50.67,20,6.36,298,"WA",TRUE
"Pend Oreille",36.1,56788,14680,20.9,13.79,50.34,6.9,5.21,549,"WA",TRUE
"Pierce",31.3,60558,18549,12.9,12.3,51.11,369.7,3.78,676,"WA",TRUE
"San Juan",42.7,127227,27232,7.8,12.37,50.36,62.3,7.06,361,"WA",TRUE
"Skagit",35.6,81397,19127,12.4,11.32,50.61,49.8,6.2,529,"WA",TRUE
"Skamania",33.7,23641,17005,13,13.78,48.72,5.2,0.7,459,"WA",TRUE
"Snohomish",32.2,60515,20537,9,10.52,50.96,239.6,3.98,411,"WA",TRUE
"Spokane",33,69193,18155,13.4,13.22,51.26,216.6,6.09,618,"WA",TRUE
"Stevens",34.5,43681,14743,15.8,12.28,50.1,13.5,3.5,317,"WA",FALSE
"Thurston",33.7,42634,19912,10.4,11.18,51.38,242.9,2.97,429,"WA",TRUE
"Wahkiakum",40.2,75126,17616,10.5,15.51,50.35,13.2,15.14,294,"WA",TRUE
"Walla Walla",33.5,93551,16432,16.4,13.57,48.83,40,6.5,682,"WA",FALSE
"Whatcom",32.7,100980,18152,11.8,10.12,51.18,65.1,6.95,553,"WA",TRUE
"Whitman",24.4,94448,14760,14.7,9.58,49.06,17.8,4.57,333,"WA",TRUE
"Yakima",31.5,61878,16922,23,10.56,50.2,46.2,5.95,784,"WA",FALSE
"Adams",40.2,50093,12485,15.4,12.41,46.79,25,7.59,307,"WI",TRUE
"Ashland",33.7,79974,14407,15.8,12.7,51.02,15.7,19.02,342,"WI",TRUE
"Barron",34.5,96018,15447,12.6,10.88,50.5,48.3,15.18,234,"WI",TRUE
"Bayfield",37.2,56296,14120,14.2,12.83,49.34,9.6,6.06,207,"WI",TRUE
"Brown",31.4,91513,19877,8.7,10.74,51.09,380.9,6.45,379,"WI",FALSE
"Buffalo",34.9,91788,16046,11.5,11.23,49.65,20,14.01,156,"WI",TRUE
"Burnett",39.2,69555,13201,14.2,13.3,50.37,16.1,18.48,273,"WI",TRUE
"Calumet",31.3,60411,17598,5.5,8.87,50.24,110.3,6.97,258,"WI",FALSE
"Chippewa",33.4,67209,16174,11.3,11.32,50.57,52.7,13.92,233,"WI",TRUE
"Clark",33.9,77423,14258,12.7,10.2,49.72,26.5,16.09,144,"WI",TRUE
"Columbia",35.2,100621,17418,7.8,11.34,50.19,60.3,10.56,313,"WI",TRUE
"Crawford",34.9,76954,14117,13.7,10.64,50.36,28.1,10.62,320,"WI",TRUE
"Dane",30.7,83489,22201,8.4,9.75,50.67,316.3,5.48,510,"WI",TRUE
"Dodge",33.8,71992,15514,7.6,11.14,48.72,88.5,14.05,278,"WI",FALSE
"Door",36.5,86144,18141,9.3,11.84,50.75,53.7,8.61,238,"WI",FALSE
"Douglas",34.8,64591,15495,14.6,14.29,51.29,32.5,14.55,563,"WI",TRUE
"Dunn",28.5,57523,14274,12.9,9.14,49.95,43,10.25,396,"WI",TRUE
"Eau Claire",30.3,64914,16808,13.1,10.68,51.86,136.1,8.39,442,"WI",TRUE
"Florence",36.2,43492,13586,11.9,11.56,49.27,10.2,14.2,280,"WI",TRUE
"Fond du Lac",33.4,97864,19169,7.7,11.74,51.46,126.7,9.5,426,"WI",FALSE
"Forest",35.7,73065,12787,17.3,11.83,49.56,8.8,15.62,452,"WI",TRUE
"Grant",31.5,101361,15206,11.3,10.31,49.53,43,13.16,210,"WI",TRUE
"Green",34.4,133161,18806,8.5,9.7,50.95,53.4,10.64,223,"WI",TRUE
"Green Lake",36.8,118575,17538,9.5,11.46,51.36,53.3,12.96,314,"WI",FALSE
"Iowa",33.2,77897,16495,9.5,9.25,50.16,26.9,8.1,142,"WI",TRUE
"Iron",42.1,61386,14250,11.7,16.05,50.54,8.3,16.83,260,"WI",TRUE
"Jackson",35.5,61314,15323,13.2,11.76,49.15,17,12.32,388,"WI",TRUE
"Jefferson",32.8,85637,17588,6.5,11.08,50.58,124.2,7.07,302,"WI",FALSE
"Juneau",35.5,74641,14464,12.9,12.22,50.56,28.9,8.78,262,"WI",TRUE
"Kenosha",32.5,55083,18065,10.8,11.99,50.95,491.2,7.66,503,"WI",TRUE
"Kewaunee",33.7,101014,15826,7,10.14,49.63,55.4,6.42,172,"WI",TRUE
"La Crosse",31.2,72113,18584,11.4,11.21,51.73,219.7,13.53,432,"WI",TRUE
"Lafayette",33.6,117193,15690,10.8,10.2,50.49,25.4,5.47,91,"WI",TRUE
"Langlade",36.6,61811,15212,13,11.9,51.33,22.8,8.09,399,"WI",FALSE
"Lincoln",34.9,48752,14917,9,12.33,50.38,31.6,11.36,325,"WI",TRUE
"Manitowoc",34.6,87518,17276,7.8,12.41,50.99,137.6,15.9,309,"WI",TRUE
"Marathon",32.7,82680,17860,8.4,11.02,50.41,76.5,7.38,294,"WI",TRUE
"Marinette",35.6,91530,15921,11.3,12.6,51,29.2,15.32,296,"WI",FALSE
"Marquette",39.1,79014,14265,11.4,11.39,50.26,28.3,4.5,316,"WI",TRUE
"Milwaukee",32.3,90711,20442,19.4,12.79,52.47,3944.1,9.18,742,"WI",TRUE
"Monroe",33.7,67724,14728,12.2,13.32,49.78,41.8,10.56,295,"WI",TRUE
"Oconto",35,67274,14014,11.2,10.77,49.89,30.9,13.57,121,"WI",TRUE
"Oneida",38.7,94100,17457,10.3,13.44,50.71,29.4,6.1,407,"WI",TRUE
"Outagamie",31.4,76828,19882,5.9,10.87,50.52,224.7,7.77,329,"WI",FALSE
"Ozaukee",34.6,71976,27218,2.6,11.71,50.34,327.2,5.93,187,"WI",FALSE
"Pepin",35.1,123070,15199,10.7,11.54,50.28,30.6,30.42,155,"WI",TRUE
"Pierce",29.3,92269,16951,8.1,9.83,50.04,58.1,11.7,226,"WI",TRUE
"Polk",34.6,82488,15359,11.8,10.6,50.13,38.8,11.85,211,"WI",TRUE
"Portage",29.3,67748,16876,10.8,9.72,49.93,78.1,5.63,401,"WI",TRUE
"Price",36.8,75928,16284,11.2,13.35,49.82,12.5,15.77,247,"WI",TRUE
"Racine",32.9,80353,20245,10.6,12.26,51.19,538,5.65,555,"WI",TRUE
"Richland",35.3,82457,13746,12.9,9.88,50.49,30.4,7.75,199,"WI",TRUE
"Rock",33,72494,18642,11,12.23,51.14,198.3,7.95,572,"WI",TRUE
"Rusk",35.2,62546,12545,16.6,11.84,50.33,16.5,9.47,287,"WI",TRUE
"St. Croix",31.6,60506,20205,6,9.75,50.04,72.3,11.36,230,"WI",TRUE
"Sauk",34.2,118381,17661,9,10.85,50.67,58,11.46,307,"WI",TRUE
"Sawyer",38.2,82600,13498,18.4,11.83,49.46,11.9,8.52,307,"WI",TRUE
"Shawano",35.3,77717,13788,10.6,9.28,50.29,46.6,15.55,282,"WI",FALSE
"Sheboygan",33.8,83360,19215,7.3,12.16,50.4,204.8,10.67,417,"WI",FALSE
"Taylor",32.3,85258,14133,11.1,10.34,49.46,19.6,11.1,214,"WI",FALSE
"Trempealeau",35.7,91482,15154,12.1,10.64,50.09,34.9,23.09,128,"WI",TRUE
"Vernon",36.2,77195,13491,13.5,10.95,50.72,33,13.02,117,"WI",TRUE
"Vilas",42.9,97618,15453,13,14.28,50.29,21.3,13.49,315,"WI",FALSE
"Walworth",33.1,81549,17731,7.9,11.08,50.76,139.9,13.82,321,"WI",FALSE
"Washburn",38,89176,14020,13.9,13.05,50.14,17.4,11.06,221,"WI",TRUE
"Washington",32.5,61535,20736,3.9,9.36,50.13,235.6,7.27,343,"WI",FALSE
"Waukesha",34,74506,25172,3.5,11.65,50.4,574.9,4.23,278,"WI",FALSE
"Waupaca",35,111119,17084,8.7,11.01,50.6,63.4,41.81,317,"WI",FALSE
"Waushara",38.6,72546,15261,14.6,11.64,50.33,32.1,8.01,266,"WI",FALSE
"Winnebago",32.5,63849,19659,7.7,12.44,50.87,330.4,8.32,453,"WI",FALSE
"Wood",33.3,85696,19082,9,11.99,51.12,94.5,10.97,307,"WI",FALSE
"Albany",26.5,62209,15251,14.9,10.98,48.26,7.2,3.99,522,"WY",TRUE
